doc_id	variant	group_id	chain_id	link	shift	length	content	tk_shifts	attributes	head	hd_shifts
3	1	408157	1035	408153	779	7	Степана	779	ref:def|str:noun|type:coref		
3	1	408158	1036	408154	1089	7	Фунтика	1089	ref:def|str:noun|type:coref		
3	1	408159	1035	408157	1106	7	Степана	1106	ref:def|str:noun|type:coref		
3	1	408160	1035	408159	1158	2	Он	1158	ref:def|str:pron|type:coref		
3	1	408161	1031	0	1185	23	заросший чистотелом сад	1185,1194,1205	ref:def|str:noun|type:coref	сад	1205
3	1	408162	1031	408161	1351	3	сад	1351	ref:def|str:noun|type:coref		
3	1	408163	1035	408160	1494	6	Степан	1494	ref:def|str:noun|type:coref		
3	1	408164	1035	408163	1557	7	Степана	1557	ref:def|str:noun|type:coref		
3	1	408165	1035	408164	1602	2	он	1602	ref:def|str:pron|type:coref		
3	1	408166	1035	408165	1690	6	Степан	1690	ref:def|str:noun|type:coref		
3	1	408167	1035	408166	1731	3	ему	1731	ref:def|str:pron|type:coref		
3	1	408168	1036	408158	1767	17	кривоногой собаки	1767,1778	ref:def|str:noun|type:coref	собаки	1778
3	1	408169	1035	408167	1808	7	Степана	1808	ref:def|str:noun|type:coref		
3	1	408170	1035	408169	1878	6	Степан	1878	ref:def|str:noun|type:coref		
3	1	408207	1025	0	1894	5	крыше	1894	ref:def|str:noun|type:coref		
3	1	408171	1030	0	1971	33	деревянная миска с мутной водой	1971,1983,1989,1991,1999	ref:def|str:noun|type:coref	миска	1983
3	1	408172	1030	408171	2009	3	нее	2009	ref:def|str:pron|type:coref		
3	1	408173	1036	408168	2051	6	Фунтик	2051	ref:def|str:noun|type:coref		
3	1	408174	1030	408172	2068	5	миске	2068	ref:def|str:noun|type:coref		
3	1	408188	1028	0	2102	23	большую размокшую корку	2102,2110,2120	ref:def|str:noun|type:coref	корку	2120
3	1	408175	1029	0	2133	26	Сварливый голенастый петух	2133,2143,2154	ref:def|str:noun|type:coref	петух	2154
3	1	408176	1036	408173	2209	7	Фунтика	2209	ref:def|str:noun|type:coref		
3	1	408177	1029	408175	2282	5	Петух	2282	ref:def|str:noun|type:coref		
3	1	408178	1029	408177	2382	5	петух	2382	ref:def|str:noun|type:coref		
3	1	408179	1029	408178	2409	3	его	2409	ref:def|str:poss|type:coref		
3	1	408180	1029	408179	2440	4	него	2440	ref:def|str:pron|type:coref		
3	1	408181	1029	408180	2477	6	петухе	2477	ref:def|str:noun|type:coref		
3	1	408182	1035	408170	2505	6	Степан	2505	ref:def|str:noun|type:coref		
3	1	408183	1029	408181	2536	5	петух	2536	ref:def|str:noun|type:coref		
3	1	408184	1029	408183	2613	5	петух	2613	ref:def|str:noun|type:coref		
3	1	408185	1036	408176	2632	7	Фунтика	2632	ref:def|str:noun|type:coref		
3	1	408186	1036	408185	2652	3	его	2652	ref:def|str:pron|type:coref		
3	1	408187	1036	408186	2702	6	Фунтик	2702	ref:def|str:noun|type:coref		
3	1	408189	1028	408188	2718	4	хлеб	2718	ref:def|str:noun|type:coref		
3	1	408191	1027	408190	2780	3	дом	2780	ref:def|str:noun|type:coref		
3	1	408192	1029	408184	2791	5	Петух	2791	ref:def|str:noun|type:coref		
3	1	408193	1028	408189	2853	15	размокшую корку	2853,2863	ref:def|str:noun|type:coref	корку	2863
3	1	408194	1028	408193	2895	2	ее	2895	ref:def|str:pron|type:coref		
3	1	408195	1028	408194	2928	5	корки	2928	ref:def|str:noun|type:coref		
3	1	408196	1036	408187	2954	6	Фунтик	2954	ref:def|str:noun|type:coref		
3	1	408197	1027	408191	2976	5	домом	2976	ref:def|str:noun|type:coref		
3	1	408198	1029	408192	3044	6	петуха	3044	ref:def|str:noun|type:coref		
3	1	408199	1036	408196	3082	4	него	3082	ref:def|str:pron|type:coref		
3	1	408200	1029	408198	3170	6	петуха	3170	ref:def|str:noun|type:coref		
3	1	408201	1026	0	3183	19	худая черная курица	3183,3189,3196	ref:def|str:noun|type:coref	курица	3196
3	1	408202	1026	408201	3213	3	нее	3213	ref:def|str:pron|type:coref		
3	1	408203	1026	408202	3265	3	она	3265	ref:def|str:pron|type:coref		
3	1	408204	1026	408203	3306	10	эту курицу	3306,3310	ref:def|str:noun|type:coref	курицу	3310
3	1	408205	1026	408204	3410	11	Курица эта	3410,3418	ref:def|str:noun|type:coref	Курица	3410
3	1	408206	1025	408207	3492	5	крыше	3492	ref:def|str:noun|type:coref		
3	1	408208	1026	408205	3531	2	ее	3531	ref:def|str:pron|type:coref		
3	1	408209	1025	408206	3536	5	крыши	3536	ref:def|str:noun|type:coref		
3	1	408212	1024	0	3586	2	мы	3586	ref:def|str:pron|type:coref		
3	1	408210	1026	408208	3651	10	эта курица	3651,3655	ref:def|str:noun|type:coref	курица	3655
3	1	408211	1026	408210	3664	3	она	3664	ref:def|str:pron|type:coref		
3	1	408213	1024	408212	3729	3	Нам	3729	ref:def|str:pron|type:coref		
3	1	408215	1023	0	3746	22	средневековые харчевни	3746,3760	ref:def|str:noun|type:anaph	харчевни	3760
3	1	408214	1023	408215	3774	3	них	3774	ref:def|str:pron|type:anaph		
3	1	408216	1024	408213	3778	2	мы	3778	ref:def|str:pron|type:coref		
3	1	408220	1022	0	3801	15	Вальтера Скотта	3801,3810	ref:def|str:noun|type:coref	Вальтера Скотта	3801,3810
3	1	408217	1023	408215	3828	14	этих харчевен	3828,3834	ref:def|str:noun|type:anaph	харчевен	3834
3	1	408218	1024	408216	3955	3	нас	3955	ref:def|str:pron|type:coref		
3	1	408219	1027	408197	4080	10	старый дом	4080,4087	ref:def|str:refl|type:coref	дом	4087
3	1	408221	1022	408220	4138	16	Вальтера Скотта	4138,4148	ref:def|str:noun|type:coref	Вальтера Скотта	4138,4148
3	1	408222	1024	408218	4155	2	мы	4155	ref:def|str:pron|type:coref		
3	1	408223	1031	408162	4217	4	саду	4217	ref:def|str:noun|type:coref		
3	1	408224	1021	0	4368	17	водосточной трубы	4368,4380	ref:def|str:noun|type:coref	трубы	4380
3	1	408225	1021	408224	4394	6	трубой	4394	ref:def|str:noun|type:coref		
3	1	408226	1020	0	4416	25	маленькая зеленая лягушка	4416,4426,4434	ref:def|str:noun|type:coref	лягушка	4434
3	1	408227	1020	408226	4457	2	ей	4457	ref:def|str:pron|type:coref		
3	1	408239	1018	0	4470	6	голову	4470	ref:def|str:noun|type:coref		
3	1	408228	1020	408227	4481	7	лягушка	4481	ref:def|str:noun|type:coref		
3	1	408229	1020	408228	4547	7	лягушка	4547	ref:def|str:noun|type:coref		
3	1	408231	1019	0	4578	12	рукомойником	4578	ref:def|str:noun|type:coref		
3	1	408230	1020	408229	4605	2	ей	4605	ref:def|str:pron|type:coref		
3	1	408240	1018	408239	4618	6	голову	4618	ref:def|str:noun|type:coref		
3	1	408232	1019	408231	4629	11	рукомойника	4629	ref:def|str:noun|type:coref		
3	1	408233	1022	408221	4675	15	Вальтера Скотта	4675,4684	ref:def|str:noun|type:coref	Вальтера Скотта	4675,4684
3	1	408234	1024	408222	4691	2	мы	4691	ref:def|str:pron|type:coref		
3	1	408235	1020	408230	4813	7	лягушке	4813	ref:def|str:noun|type:coref		
3	1	408236	1020	408235	4847	7	лягушка	4847	ref:def|str:noun|type:coref		
3	1	408237	1027	408219	4867	3	дом	4867	ref:def|str:noun|type:coref		
3	1	408238	1020	408236	4873	3	Она	4873	ref:def|str:pron|type:coref		
5	1	408241	1017	0	0	6	Ванька	0	ref:def|str:noun|type:coref		
5	1	408245	1015	0	0	16	Ванька с Танькой	0,7,9	ref:def|str:noun|type:coref	Ванька Танькой	0,9
5	1	408242	1016	0	9	7	Танькой	9	ref:def|str:noun|type:coref		
5	1	408243	1017	408241	34	15	Иван Тихонович	34,40	ref:def|str:noun|type:coref	Иван Тихонович	34,40
5	1	408246	1015	408245	34	47	Иван Тихонович и Татьяна Финогеновна Заплатины	34,40,50,52,60,72	ref:def|str:noun|type:coref	Иван Тихонович Татьяна Финогеновна Заплатины	34,40,52,60,72
5	1	408244	1016	408242	52	19	Татьяна Финогеновна	52,60	ref:def|str:noun|type:coref	Татьяна Финогеновна	52,60
5	1	408249	1014	0	111	26	скамейке возле своего дома	111,120,126,133	ref:def|str:noun|type:coref	скамейке	111
5	1	408247	1015	408246	126	6	своего	126	ref:def|str:refl|type:coref		
5	1	408248	1015	408247	151	3	них	151	ref:def|str:pron|type:coref		
5	1	408250	1014	408249	185	11	скамейке - то	185,193,194	ref:def|str:noun|type:coref	скамейке	185
5	1	408251	1015	408248	324	3	они	324	ref:def|str:pron|type:coref		
5	1	408252	1017	408243	418	15	Иван Тихонович	418,424	ref:def|str:noun|type:coref	Иван Тихонович	418,424
5	1	408253	1013	0	450	22	старом речном картузе	450,457,465	ref:def|str:noun|type:coref	картузе	465
5	1	408257	1012	0	484	21	золотоцветного знака	484,500	ref:def|str:noun|type:coref	знака	500
5	1	408254	1013	408253	508	6	Картуз	508	ref:def|str:noun|type:coref		
5	1	408255	1013	408254	588	2	он	588	ref:def|str:pron|type:coref		
5	1	408256	1013	408254	722	60	Картуз с сереющим на месте отколупнувшейся кокарды пятнышком	722,729,731,740,743,749,765,773	ref:def|str:noun|type:coref	Картуз	722
5	1	408258	1012	408257	749	23	отколупнувшейся кокарды	749,765	ref:def|str:noun|type:coref	кокарды	765
5	1	408259	1013	408256	826	5	своей	826	ref:def|str:refl|type:coref		
5	1	408333	1000	0	1018	21	вислую ветку березы	1018,1026,1033	ref:def|str:noun|type:coref	березы	1033
5	1	408261	1000	408333	1049	2	ее	1049	ref:def|str:pron|type:anaph		
5	1	408262	1016	408244	1235	19	Татьяна Финогеновна	1235,1243	ref:def|str:noun|type:coref	Татьяна Финогеновна	1235,1243
5	1	408263	1017	408252	1280	16	Ивана Тихоновича	1280,1286	ref:def|str:noun|type:coref	Ивана Тихоновича	1280,1286
5	1	408264	1010	0	1569	5	волос	1569	ref:def|str:noun|type:anaph		
5	1	408265	1010	408264	1625	3	ему	1625	ref:def|str:pron|type:coref		
5	1	408270	1008	0	1707	16	ситцевом платье	1707,1717	ref:def|str:noun|type:coref	платье	1717
5	1	408273	1007	0	1762	30	тесном мундирчике с карманами	1762,1769,1780,1783	ref:def|str:noun|type:coref	мундирчике	1769
5	1	408272	1007	408273	1815	7	жакетом	1815	ref:def|str:noun|type:coref		
5	1	408268	1009	0	1846	19	синеньком платочке	1846,1857	ref:def|str:noun|type:coref	платочке	1857
5	1	408266	1016	408262	1915	19	Татьяна Финогеновна	1915,1923	ref:def|str:noun|type:coref	Татьяна Финогеновна	1915,1923
5	1	408274	1007	408272	1986	5	Жакет	1986	ref:def|str:noun|type:coref		
5	1	408267	1016	408266	1992	19	Татьяна Финогеновна	1992,2000	ref:def|str:noun|type:coref	Татьяна Финогеновна	1992,2000
5	1	408271	1008	408270	2079	8	платьице	2079	ref:def|str:noun|type:coref		
5	1	408269	1009	408268	2112	8	платочка	2112	ref:def|str:noun|type:coref		
5	1	408260	1011	0	2150	3	шее	2150	ref:def|str:noun|type:coref		
5	1	408334	1011	408260	2245	3	шеи	2245	ref:def|str:noun|type:coref		
5	1	408275	1017	408263	2256	17	Ивану Тихоновичу	2256,2263	ref:def|str:noun|type:coref	Ивану Тихоновичу	2256,2263
5	1	408276	1009	408269	2301	15	синий платочек	2301,2308	ref:def|str:noun|type:coref	платочек	2308
5	1	408277	1009	408276	2366	25	почти отцветший платочек	2366,2372,2383	ref:def|str:noun|type:coref	платочек	2383
5	1	408278	1009	408277	2446	3	его	2446	ref:def|str:pron|type:coref		
5	1	408279	1017	408275	2450	14	Иван Тихонович	2450,2455	ref:def|str:noun|type:coref	Иван Тихонович	2450,2455
5	1	408280	1017	408279	2478	3	его	2478	ref:def|str:pron|type:coref		
5	1	408281	1006	0	2478	10	его сердце	2478,2482	ref:def|str:noun|type:coref	сердце	2482
5	1	408282	1006	408281	2503	6	сердце	2503	ref:def|str:noun|type:coref		
5	1	408283	1005	0	2543	12	теплые слезы	2543,2550	ref:def|str:noun|type:anaph	слезы	2550
5	1	408284	1005	408283	2568	3	они	2568	ref:def|str:pron|type:anaph		
5	1	408285	1017	408280	2772	3	его	2772	ref:def|str:pron|type:coref		
5	1	408286	1017	408285	2837	2	он	2837	ref:def|str:pron|type:coref		
5	1	408287	1017	408286	2879	3	его	2879	ref:def|str:pron|type:coref		
5	1	408288	1017	408287	2946	3	его	2946	ref:def|str:poss|type:coref		
5	1	408289	1017	408288	3133	17	Ивана Тихоновича	3133,3140	ref:def|str:noun|type:coref	Ивана Тихоновича	3133,3140
5	1	408290	1017	408289	3191	4	него	3191	ref:def|str:pron|type:coref		
5	1	408291	1017	408290	3315	2	он	3315	ref:def|str:pron|type:coref		
5	1	408292	1017	408291	3327	4	себе	3327	ref:def|str:refl|type:coref		
5	1	408295	1004	0	3445	25	дрова из столярного цеха	3445,3452,3455,3466	ref:def|str:pron|type:anaph	дрова	3445
5	1	408293	1017	408292	3484	1	Я	3484	ref:ds|str:pron|type:coref		
5	1	408294	1004	408295	3486	2	их	3486	ref:def|str:pron|type:anaph		
5	1	408296	1017	408293	3521	14	Иван Тихонович	3521,3526	ref:def|str:noun|type:coref	Иван Тихонович	3521,3526
5	1	408298	1003	0	3555	14	два поросенка	3555,3560	ref:def|str:noun|type:coref	поросенка	3560
5	1	408297	1003	408298	3595	3	них	3595	ref:def|str:pron|type:coref		
5	1	408299	1017	408296	3798	16	Ивана Тихоновича	3798,3804	ref:def|str:noun|type:coref	Ивана Тихоновича	3798,3804
5	1	408300	1016	408267	3944	4	Тани	3944	ref:def|str:noun|type:coref		
5	1	408301	1016	408300	3950	19	Татьяны Финогеновны	3950,3958	ref:def|str:noun|type:coref	Татьяны Финогеновны	3950,3958
5	1	408302	1016	408301	3971	3	Она	3971	ref:def|str:pron|type:coref		
5	1	408303	1017	408299	4033	2	он	4033	ref:def|str:pron|type:coref		
5	1	408304	1016	408302	4037	2	ее	4037	ref:def|str:pron|type:coref		
5	1	408335	999	0	4074	33	том недоношенном мужском пиджаке	4074,4079,4092,4100	ref:def|str:noun|type:coref	пиджаке	4100
5	1	408305	999	408335	4111	8	которому	4111	ref:def|str:rel|type:coref		
5	1	408307	1002	0	4129	12	русские бабы	4129,4137	ref:def|str:noun|type:anaph	бабы	4137
5	1	408306	999	408335	4171	2	им	4171	ref:def|str:pron|type:coref		
5	1	408308	1002	408307	4175	4	свой	4175	ref:def|str:refl|type:anaph		
5	1	408309	1017	408303	4394	16	Иван Тихонович	4394,4401	ref:def|str:noun|type:coref	Иван Тихонович	4394,4401
5	1	408310	1017	408309	4584	15	Иван Тихонович	4584,4590	ref:def|str:noun|type:coref	Иван Тихонович	4584,4590
5	1	408312	1015	408251	4584	38	Иван Тихонович и Татьяна Финогеновна	4584,4590,4600,4603,4611	ref:def|str:noun|type:coref	Иван Тихонович Татьяна Финогеновна	4584,4590,4603,4611
5	1	408311	1016	408304	4603	19	Татьяна Финогеновна	4603,4611	ref:def|str:noun|type:coref	Татьяна Финогеновна	4603,4611
5	1	408313	1017	408310	4737	6	Хозяин	4737	ref:def|str:noun|type:coref		
5	1	408314	1017	408313	4875	2	он	4875	ref:def|str:pron|type:coref		
5	1	408315	1016	408311	5006	22	Татьяны же Финогеновны	5006,5014,5017	ref:def|str:noun|type:coref	Татьяны Финогеновны	5006,5017
5	1	408316	1016	408315	5140	2	ей	5140	ref:def|str:pron|type:coref		
5	1	408317	1016	408316	5171	4	свое	5171	ref:def|str:refl|type:coref		
5	1	408318	1014	408250	5219	8	скамейку	5219	ref:def|str:noun|type:coref		
5	1	408319	1016	408317	5353	3	она	5353	ref:def|str:pron|type:coref		
5	1	408320	1016	408319	5399	2	ее	5399	ref:def|str:pron|type:coref		
5	1	408321	1016	408320	5416	3	она	5416	ref:def|str:pron|type:coref		
5	1	408322	1017	408314	5449	15	Иван Тихонович	5449,5455	ref:def|str:noun|type:coref	Иван Тихонович	5449,5455
5	1	408323	1016	408321	5488	7	супругу	5488	ref:def|str:noun|type:coref		
5	1	408324	1016	408323	5537	3	Она	5537	ref:def|str:pron|type:coref		
5	1	408325	1017	408322	5541	3	ему	5541	ref:def|str:pron|type:coref		
5	1	408326	1016	408324	5675	19	Татьяна Финогеновна	5675,5683	ref:def|str:noun|type:coref	Татьяна Финогеновна	5675,5683
5	1	408327	1001	0	5763	8	таблеток	5763	ref:def|str:noun|type:anaph		
5	1	408328	1001	408327	5773	3	они	5773	ref:def|str:pron|type:anaph		
5	1	408329	1016	408326	5781	2	ей	5781	ref:def|str:pron|type:coref		
5	1	408330	1001	408328	5802	3	них	5802	ref:def|str:pron|type:anaph		
5	1	408331	1016	408329	5856	2	ей	5856	ref:def|str:pron|type:coref		
5	1	408332	1016	408331	5952	3	она	5952	ref:def|str:pron|type:coref		
6	1	408337	996	408340	9	14	Дугласа Стоуна	9,17	ref:def|str:noun|type:coref	Дугласа Стоуна	9,17
6	1	408338	997	408339	26	29	небезызвестной леди Сэннокс	26,42,48	ref:def|str:noun|type:coref	леди Сэннокс	42,48
6	1	408339	997	0	111	3	она	111	ref:def|str:pron|type:coref		
6	1	408341	995	408342	138	22	членов научных обществ	138,145,153	ref:def|str:noun|type:anaph	членов	138
6	1	408340	996	0	174	3	его	174	ref:def|str:pron|type:coref		
6	1	408342	995	0	205	5	своих	205	ref:def|str:refl|type:anaph		
6	1	408343	997	408338	282	12	леди Сэннокс	282,287	ref:def|str:noun|type:coref	леди Сэннокс	282,287
6	1	408344	997	408343	370	4	себя	370	ref:def|str:refl|type:coref		
6	1	408345	996	408337	485	21	прославленный хирург	485,500	ref:def|str:noun|type:coref	хирург	500
6	1	408346	996	408345	509	29	человек с железными нервами	509,518,520,531	ref:def|str:appo|type:coref	человек	509
6	1	408347	996	408346	564	5	своим	564	ref:def|str:refl|type:coref		
6	1	408348	996	408347	607	2	он	607	ref:def|str:pron|type:coref		
6	1	408349	994	0	833	5	людей	833	ref:def|str:noun|type:anaph		
6	1	408350	994	408349	877	2	их	877	ref:def|str:poss|type:anaph		
6	1	408351	996	408347	950	12	Дуглас Стоун	950,957	ref:def|str:noun|type:coref	Дуглас Стоун	950,957
